id_jogo,time_casa,time_fora,data_jogo,vencedor,rodada,pb_vitoria_casa,pb_empate,pb_derrota_casa,num_apostas,mult_vitoria_time_1,mult_empate,mult_vitoria_time_2,id_time_fora,id_time_casa,id_aposta,palpite,valor,multiplicador_aposta,lucro
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,768,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,769,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,770,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,771,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,772,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,773,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,774,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,775,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,776,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,777,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,778,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,779,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,780,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,781,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,782,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,783,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,784,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,785,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,786,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,787,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,788,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,789,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,790,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,791,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,792,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,793,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,794,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,795,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,796,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,797,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,798,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,799,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,800,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,801,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,802,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,803,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,804,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,805,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,806,Internacional,200.0,6.0,-200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,1.57,3.8,6.0,12,15,807,Internacional,200.0,6.0,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,808,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,809,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,810,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,811,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,812,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,813,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,814,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,815,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,816,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,817,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,818,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,819,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,820,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,821,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,822,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,823,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,824,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,825,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,826,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,827,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,828,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,829,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,830,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,831,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,832,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,833,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,834,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,835,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,836,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,837,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,838,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,839,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,840,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,841,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,842,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,843,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,844,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,845,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,846,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,847,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,848,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,849,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,850,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,851,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,852,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,853,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,854,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,855,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,856,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,857,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,858,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,859,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,860,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,861,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,862,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,863,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,864,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,865,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,866,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,867,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,868,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,869,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,870,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,871,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,872,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,873,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,874,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,875,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,876,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,877,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,878,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,879,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,880,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,881,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,882,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,883,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,884,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,885,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,886,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,887,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,888,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,889,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,890,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,891,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,892,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,893,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,894,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,895,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,896,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,897,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,898,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,899,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,900,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,901,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,902,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,903,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,904,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,905,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,906,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,907,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,908,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,909,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,910,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,911,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,912,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,913,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,914,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,915,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,916,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,917,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,918,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,919,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,920,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,921,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,922,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,923,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,924,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,925,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,926,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,927,Fluminense,200.0,2.05,-200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,2.05,3.05,4.0,6,9,928,Fluminense,200.0,2.05,-200.0
