id_jogo,time_casa,time_fora,data_jogo,vencedor,rodada,pb_vitoria_casa,pb_empate,pb_derrota_casa,num_apostas,id_aposta,palpite,valor
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,655,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,656,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,657,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,658,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,659,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,660,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,661,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,662,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,663,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,664,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,665,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,666,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,667,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,668,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,669,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,670,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,671,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,672,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,673,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,674,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,675,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,676,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,677,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,678,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,679,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,680,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,681,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,682,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,683,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,684,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,685,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,686,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,687,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,688,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,689,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,690,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,691,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,692,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,693,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,694,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,695,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,696,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,697,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,698,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,699,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,700,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,701,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,702,Palmeiras,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,703,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,704,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,705,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,706,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,707,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,708,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,709,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,710,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,711,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,712,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,713,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,714,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,715,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,716,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,717,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,718,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,719,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,720,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,721,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,722,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,723,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,724,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,725,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,726,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,727,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,728,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,729,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,730,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,731,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,732,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,733,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,734,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,735,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,736,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,737,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,738,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,739,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,740,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,741,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,742,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,743,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,744,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,745,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,746,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,747,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,748,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,749,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,750,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,751,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,752,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,753,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,754,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,755,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,756,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,757,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,758,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,759,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,760,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,761,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,762,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,763,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,764,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,765,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,766,Empate,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,767,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,768,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,769,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,770,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,771,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,772,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,773,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,774,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,775,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,776,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,777,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,778,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,779,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,780,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,781,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,782,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,783,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,784,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,785,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,786,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,787,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,788,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,789,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,790,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,791,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,792,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,793,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,794,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,795,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,796,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,797,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,798,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,799,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,800,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,801,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,802,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,803,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,804,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,805,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,806,Internacional,200.0
13,Palmeiras,Internacional,2025-09-13 18:30:00,Palmeiras,23,0.59,0.25,0.16,257,807,Internacional,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,808,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,809,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,810,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,811,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,812,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,813,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,814,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,815,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,816,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,817,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,818,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,819,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,820,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,821,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,822,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,823,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,824,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,825,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,826,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,827,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,828,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,829,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,830,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,831,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,832,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,833,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,834,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,835,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,836,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,837,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,838,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,839,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,840,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,841,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,842,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,843,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,844,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,845,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,846,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,847,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,848,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,849,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,850,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,851,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,852,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,853,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,854,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,855,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,856,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,857,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,858,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,859,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,860,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,861,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,862,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,863,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,864,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,865,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,866,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,867,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,868,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,869,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,870,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,871,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,872,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,873,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,874,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,875,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,876,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,877,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,878,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,879,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,880,Fluminense,200.0
14,Fluminense,Corinthians,2025-09-13 21:00:00,Corinthians,23,0.47,0.3,0.23,315,881,Fluminense,200.0
